[INFO] Processing dataset: SEW37_tax_mass
Processing with K = 10, node selection: random
[SweepBackbone] ratioTrain=0.60 | BackboneRatio=0.40 | inverse_backbone=1
[DivideNet] BACKBONE mode ON. ratioTrain=0.600, ratioBackbone=0.400
[DivideNet] BACKBONE mode (INVERSE). ratioTrain=0.600, ratioBackbone=0.400 (primary = NON-backbone)
[DivideNet] INVERSE backbone: nonbackboneTrainFrac=0.40 → target non-backbone TRAIN edges = 580 of 1449
[DivideNet] TRAIN total: 1189 (requested 1189)
[DivideNet]  ├─ non-backbone in TRAIN: 656 (target 580 of 1449)
[DivideNet]  └─ backbone in TRAIN: 533 of 533
[DivideNet] TEST total: 793
Warning: [sample_neg] Pool 44 < need 3964 with role filter. Disabling role filter.
> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('sample_neg_dir_neg', '/Users/jorge/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m', 88)" style="font-weight:bold">sample_neg_dir_neg</a> (<a href="matlab: opentoline('/Users/jorge/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m',88,0)">line 88</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('WLNM_dir_neg', '/Users/jorge/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m', 33)" style="font-weight:bold">WLNM_dir_neg</a> (<a href="matlab: opentoline('/Users/jorge/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m',33,0)">line 33</a>)
[NegPool] pool=11824 need_total=3964 a=2 eval_all=0 role_filter=1 | k_train=2378 k_test=1586
[sample_neg] Final link counts (use_role_filter = 1):
    Train Positive: 1189
    Train Negative: 2378
    Test  Positive: 793
    Test  Negative: 1586
Encoding 3567 subgraphs (K = 10)...
Progress: 10% - Elapsed: 0.4s
Progress: 20% - Elapsed: 0.7s
Progress: 30% - Elapsed: 1.0s
Progress: 40% - Elapsed: 1.4s
Progress: 50% - Elapsed: 1.7s
Progress: 60% - Elapsed: 2.1s
Progress: 70% - Elapsed: 2.5s
Progress: 80% - Elapsed: 2.8s
Progress: 90% - Elapsed: 3.2s
Progress: 100% - Elapsed: 3.5s
Done. Total time: 3.5s
Encoding 2379 subgraphs (K = 10)...
Progress: 10% - Elapsed: 0.2s
Progress: 20% - Elapsed: 0.5s
Progress: 30% - Elapsed: 0.7s
Progress: 40% - Elapsed: 0.9s
Progress: 50% - Elapsed: 1.1s
Progress: 60% - Elapsed: 1.4s
Progress: 70% - Elapsed: 1.6s
Progress: 80% - Elapsed: 1.8s
Progress: 90% - Elapsed: 2.1s
Progress: 100% - Elapsed: 2.3s
Done. Total time: 2.3s
|========================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Mini-batch  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |     Loss     |      Rate       |
|========================================================================================|
|       1 |           1 |       00:00:00 |       38.28% |       0.7164 |          0.1000 |
|       2 |          50 |       00:00:00 |       82.03% |       0.3441 |          0.1000 |
|       4 |         100 |       00:00:00 |       85.16% |       0.3394 |          0.1000 |
|       6 |         150 |       00:00:00 |       81.25% |       0.3370 |          0.1000 |
|       8 |         200 |       00:00:00 |       89.06% |       0.2671 |          0.1000 |
|      10 |         250 |       00:00:00 |       88.28% |       0.3165 |          0.1000 |
|      12 |         300 |       00:00:00 |       87.50% |       0.2824 |          0.0900 |
|      13 |         350 |       00:00:00 |       92.19% |       0.2480 |          0.0900 |
|      15 |         400 |       00:00:00 |       85.94% |       0.2834 |          0.0900 |
|      17 |         450 |       00:00:00 |       88.28% |       0.2585 |          0.0900 |
|      19 |         500 |       00:00:00 |       88.28% |       0.2801 |          0.0900 |
|      21 |         550 |       00:00:00 |       88.28% |       0.3006 |          0.0810 |
|      23 |         600 |       00:00:00 |       88.28% |       0.2749 |          0.0810 |
|      25 |         650 |       00:00:00 |       83.59% |       0.3055 |          0.0810 |
|      26 |         700 |       00:00:00 |       85.94% |       0.2923 |          0.0810 |
|      28 |         750 |       00:00:00 |       92.19% |       0.1567 |          0.0810 |
|      30 |         800 |       00:00:00 |       87.50% |       0.2511 |          0.0810 |
|      32 |         850 |       00:00:00 |       85.94% |       0.2769 |          0.0729 |
|      34 |         900 |       00:00:00 |       90.62% |       0.2121 |          0.0729 |
|      36 |         950 |       00:00:00 |       93.75% |       0.1816 |          0.0729 |
|      38 |        1000 |       00:00:00 |       86.72% |       0.3240 |          0.0729 |
|      39 |        1050 |       00:00:01 |       92.97% |       0.1771 |          0.0729 |
|      41 |        1100 |       00:00:01 |       94.53% |       0.1288 |          0.0656 |
|      43 |        1150 |       00:00:01 |       95.31% |       0.1547 |          0.0656 |
|      45 |        1200 |       00:00:01 |       83.59% |       0.2625 |          0.0656 |
|      47 |        1250 |       00:00:01 |       92.97% |       0.1691 |          0.0656 |
|      49 |        1300 |       00:00:01 |       90.62% |       0.1921 |          0.0656 |
|      50 |        1350 |       00:00:01 |       89.06% |       0.2201 |          0.0656 |
|      52 |        1400 |       00:00:01 |       89.06% |       0.2392 |          0.0590 |
|      54 |        1450 |       00:00:01 |       92.97% |       0.1622 |          0.0590 |
|      56 |        1500 |       00:00:01 |       90.62% |       0.1904 |          0.0590 |
|      58 |        1550 |       00:00:01 |       96.88% |       0.0914 |          0.0590 |
|      60 |        1600 |       00:00:01 |       89.06% |       0.2114 |          0.0590 |
|      62 |        1650 |       00:00:01 |       92.19% |       0.1681 |          0.0531 |
|      63 |        1700 |       00:00:01 |       92.97% |       0.1781 |          0.0531 |
|      65 |        1750 |       00:00:01 |       94.53% |       0.1460 |          0.0531 |
|      67 |        1800 |       00:00:01 |       90.62% |       0.1790 |          0.0531 |
